Epoch 1, Batch 1, Embryo AAL839-6, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\AAL839-6\D2013.09.12_S0900_I132_WELL6_RUN1.jpeg
Epoch 1, Batch 16, Embryo GS430-9, Frame D2016.05.10_S0392_I647_WELL9_RUN143.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\GS430-9\D2016.05.10_S0392_I647_WELL9_RUN143.jpeg
Epoch 1, Batch 16, Embryo GS430-9, Frame D2016.05.10_S0392_I647_WELL9_RUN143.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\GS430-9\D2016.05.10_S0392_I647_WELL9_RUN143.jpeg
Epoch 1, Batch 16, Embryo HE444-4, Frame D2017.04.26_S0684_I647_WELL4_RUN539.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\HE444-4\D2017.04.26_S0684_I647_WELL4_RUN539.jpeg
Epoch 1, Batch 16, Embryo HE444-4, Frame D2017.04.26_S0684_I647_WELL4_RUN539.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\HE444-4\D2017.04.26_S0684_I647_WELL4_RUN539.jpeg
Epoch 1, Batch 16, Embryo HE444-4, Frame D2017.04.26_S0684_I647_WELL4_RUN539.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\HE444-4\D2017.04.26_S0684_I647_WELL4_RUN539.jpeg
Epoch 1, Batch 16, Embryo HE444-4, Frame D2017.04.26_S0684_I647_WELL4_RUN539.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\HE444-4\D2017.04.26_S0684_I647_WELL4_RUN539.jpeg
Epoch 1, Batch 16, Embryo HE444-4, Frame D2017.04.26_S0684_I647_WELL4_RUN539.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\HE444-4\D2017.04.26_S0684_I647_WELL4_RUN539.jpeg
Epoch 1, Batch 16, Embryo HE444-4, Frame D2017.04.26_S0684_I647_WELL4_RUN539.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\HE444-4\D2017.04.26_S0684_I647_WELL4_RUN539.jpeg
Epoch 1, Batch 16, Embryo HE444-4, Frame D2017.04.26_S0684_I647_WELL4_RUN539.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\HE444-4\D2017.04.26_S0684_I647_WELL4_RUN539.jpeg
Epoch 1, Batch 17, Embryo OF960-2, Frame D2015.11.10_S1516_I132_WELL2_RUN306.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\OF960-2\D2015.11.10_S1516_I132_WELL2_RUN306.jpeg
Epoch 1, Batch 17, Embryo OF960-2, Frame D2015.11.10_S1516_I132_WELL2_RUN306.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\OF960-2\D2015.11.10_S1516_I132_WELL2_RUN306.jpeg
Epoch 1, Batch 17, Embryo OF960-2, Frame D2015.11.10_S1516_I132_WELL2_RUN306.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\OF960-2\D2015.11.10_S1516_I132_WELL2_RUN306.jpeg
Epoch 1, Batch 17, Embryo OF960-2, Frame D2015.11.10_S1516_I132_WELL2_RUN306.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\OF960-2\D2015.11.10_S1516_I132_WELL2_RUN306.jpeg
Epoch 1, Batch 17, Embryo OF960-2, Frame D2015.11.10_S1516_I132_WELL2_RUN306.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\OF960-2\D2015.11.10_S1516_I132_WELL2_RUN306.jpeg
Epoch 1, Batch 17, Embryo OF960-2, Frame D2015.11.10_S1516_I132_WELL2_RUN306.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\OF960-2\D2015.11.10_S1516_I132_WELL2_RUN306.jpeg
Epoch 1, Batch 17, Embryo OF960-2, Frame D2015.11.10_S1516_I132_WELL2_RUN306.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\OF960-2\D2015.11.10_S1516_I132_WELL2_RUN306.jpeg
Epoch 1, Batch 17, Embryo SC385-11, Frame D2017.04.13_S0670_I647_WELL11_RUN235.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\SC385-11\D2017.04.13_S0670_I647_WELL11_RUN235.jpeg
Epoch 1, Batch 17, Embryo SC385-11, Frame D2017.04.13_S0670_I647_WELL11_RUN235.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\SC385-11\D2017.04.13_S0670_I647_WELL11_RUN235.jpeg
Epoch 1, Batch 17, Embryo SC385-11, Frame D2017.04.13_S0670_I647_WELL11_RUN235.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\SC385-11\D2017.04.13_S0670_I647_WELL11_RUN235.jpeg
Epoch 1, Batch 17, Embryo SC385-11, Frame D2017.04.13_S0670_I647_WELL11_RUN235.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\SC385-11\D2017.04.13_S0670_I647_WELL11_RUN235.jpeg
Epoch 1, Batch 17, Embryo SC385-11, Frame D2017.04.13_S0670_I647_WELL11_RUN235.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\SC385-11\D2017.04.13_S0670_I647_WELL11_RUN235.jpeg
Epoch 1, Batch 17, Embryo SC385-11, Frame D2017.04.13_S0670_I647_WELL11_RUN235.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\SC385-11\D2017.04.13_S0670_I647_WELL11_RUN235.jpeg
Epoch 1, Batch 17, Embryo SC385-11, Frame D2017.04.13_S0670_I647_WELL11_RUN235.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\SC385-11\D2017.04.13_S0670_I647_WELL11_RUN235.jpeg
Epoch 1, Batch 17, Embryo SC385-11, Frame D2017.04.13_S0670_I647_WELL11_RUN148.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\SC385-11\D2017.04.13_S0670_I647_WELL11_RUN148.jpeg
Epoch 1, Batch 17, Embryo SC385-11, Frame D2017.04.13_S0670_I647_WELL11_RUN148.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\SC385-11\D2017.04.13_S0670_I647_WELL11_RUN148.jpeg
Epoch 1, Batch 17, Embryo SC385-11, Frame D2017.04.13_S0670_I647_WELL11_RUN148.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\SC385-11\D2017.04.13_S0670_I647_WELL11_RUN148.jpeg
Epoch 1, Batch 17, Embryo SC385-11, Frame D2017.04.13_S0670_I647_WELL11_RUN148.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\SC385-11\D2017.04.13_S0670_I647_WELL11_RUN148.jpeg
Epoch 1, Batch 17, Embryo SC385-11, Frame D2017.04.13_S0670_I647_WELL11_RUN148.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\SC385-11\D2017.04.13_S0670_I647_WELL11_RUN148.jpeg
Epoch 1, Batch 17, Embryo SC385-11, Frame D2017.04.13_S0670_I647_WELL11_RUN148.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\SC385-11\D2017.04.13_S0670_I647_WELL11_RUN148.jpeg
Epoch 1, Batch 17, Embryo SC385-11, Frame D2017.04.13_S0670_I647_WELL11_RUN148.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\SC385-11\D2017.04.13_S0670_I647_WELL11_RUN148.jpeg
Epoch 1, Batch 17, Embryo LGA881-1-2, Frame D2015.10.20_S0232_I647_WELL2_RUN26.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\LGA881-1-2\D2015.10.20_S0232_I647_WELL2_RUN26.jpeg
Epoch 1, Batch 17, Embryo LGA881-1-2, Frame D2015.10.20_S0232_I647_WELL2_RUN26.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\LGA881-1-2\D2015.10.20_S0232_I647_WELL2_RUN26.jpeg
Epoch 1, Batch 17, Embryo LGA881-1-2, Frame D2015.10.20_S0232_I647_WELL2_RUN26.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\LGA881-1-2\D2015.10.20_S0232_I647_WELL2_RUN26.jpeg
Epoch 1, Batch 17, Embryo LGA881-1-2, Frame D2015.10.20_S0232_I647_WELL2_RUN26.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\LGA881-1-2\D2015.10.20_S0232_I647_WELL2_RUN26.jpeg
Epoch 1, Batch 17, Embryo LGA881-1-2, Frame D2015.10.20_S0232_I647_WELL2_RUN26.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\LGA881-1-2\D2015.10.20_S0232_I647_WELL2_RUN26.jpeg
Epoch 1, Batch 17, Embryo LGA881-1-2, Frame D2015.10.20_S0232_I647_WELL2_RUN26.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\LGA881-1-2\D2015.10.20_S0232_I647_WELL2_RUN26.jpeg
Epoch 1, Batch 17, Embryo LGA881-1-2, Frame D2015.10.20_S0232_I647_WELL2_RUN26.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\LGA881-1-2\D2015.10.20_S0232_I647_WELL2_RUN26.jpeg
Epoch 1, Batch 17, Embryo GML002-7, Frame D2015.01.07_S1281_I132_WELL7_RUN400.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\GML002-7\D2015.01.07_S1281_I132_WELL7_RUN400.jpeg
Epoch 1, Batch 17, Embryo GML002-7, Frame D2015.01.07_S1281_I132_WELL7_RUN400.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\GML002-7\D2015.01.07_S1281_I132_WELL7_RUN400.jpeg
Epoch 1, Batch 17, Embryo GML002-7, Frame D2015.01.07_S1281_I132_WELL7_RUN400.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\GML002-7\D2015.01.07_S1281_I132_WELL7_RUN400.jpeg
Epoch 1, Batch 17, Embryo GML002-7, Frame D2015.01.07_S1281_I132_WELL7_RUN400.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\GML002-7\D2015.01.07_S1281_I132_WELL7_RUN400.jpeg
Epoch 1, Batch 17, Embryo GML002-7, Frame D2015.01.07_S1281_I132_WELL7_RUN400.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\GML002-7\D2015.01.07_S1281_I132_WELL7_RUN400.jpeg
Epoch 1, Batch 17, Embryo GML002-7, Frame D2015.01.07_S1281_I132_WELL7_RUN400.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\GML002-7\D2015.01.07_S1281_I132_WELL7_RUN400.jpeg
Epoch 1, Batch 17, Embryo GML002-7, Frame D2015.01.07_S1281_I132_WELL7_RUN400.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\GML002-7\D2015.01.07_S1281_I132_WELL7_RUN400.jpeg
Epoch 1, Batch 17, Embryo PH394-2, Frame D2015.04.29_S1381_I132_WELL2_RUN172.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\PH394-2\D2015.04.29_S1381_I132_WELL2_RUN172.jpeg
Epoch 1, Batch 17, Embryo PH394-2, Frame D2015.04.29_S1381_I132_WELL2_RUN172.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\PH394-2\D2015.04.29_S1381_I132_WELL2_RUN172.jpeg
Epoch 1, Batch 17, Embryo PH394-2, Frame D2015.04.29_S1381_I132_WELL2_RUN172.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\PH394-2\D2015.04.29_S1381_I132_WELL2_RUN172.jpeg
Epoch 1, Batch 17, Embryo PH394-2, Frame D2015.04.29_S1381_I132_WELL2_RUN172.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\PH394-2\D2015.04.29_S1381_I132_WELL2_RUN172.jpeg
Epoch 1, Batch 17, Embryo PH394-2, Frame D2015.04.29_S1381_I132_WELL2_RUN172.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\PH394-2\D2015.04.29_S1381_I132_WELL2_RUN172.jpeg
Epoch 1, Batch 17, Embryo PH394-2, Frame D2015.04.29_S1381_I132_WELL2_RUN172.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\PH394-2\D2015.04.29_S1381_I132_WELL2_RUN172.jpeg
Epoch 1, Batch 17, Embryo PH394-2, Frame D2015.04.29_S1381_I132_WELL2_RUN172.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\PH394-2\D2015.04.29_S1381_I132_WELL2_RUN172.jpeg
Epoch 1, Batch 17, Embryo LS93-8, Frame D2014.02.06_S1010_I132_WELL8_RUN137.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\LS93-8\D2014.02.06_S1010_I132_WELL8_RUN137.jpeg
Epoch 1, Batch 17, Embryo LS93-8, Frame D2014.02.06_S1010_I132_WELL8_RUN137.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\LS93-8\D2014.02.06_S1010_I132_WELL8_RUN137.jpeg
Epoch 1, Batch 17, Embryo LS93-8, Frame D2014.02.06_S1010_I132_WELL8_RUN137.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\LS93-8\D2014.02.06_S1010_I132_WELL8_RUN137.jpeg
Epoch 1, Batch 17, Embryo LS93-8, Frame D2014.02.06_S1010_I132_WELL8_RUN137.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\LS93-8\D2014.02.06_S1010_I132_WELL8_RUN137.jpeg
Epoch 1, Batch 17, Embryo LS93-8, Frame D2014.02.06_S1010_I132_WELL8_RUN137.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\LS93-8\D2014.02.06_S1010_I132_WELL8_RUN137.jpeg
Epoch 1, Batch 17, Embryo LS93-8, Frame D2014.02.06_S1010_I132_WELL8_RUN137.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\LS93-8\D2014.02.06_S1010_I132_WELL8_RUN137.jpeg
Epoch 1, Batch 17, Embryo LS93-8, Frame D2014.02.06_S1010_I132_WELL8_RUN137.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\LS93-8\D2014.02.06_S1010_I132_WELL8_RUN137.jpeg
Epoch 1, Batch 17, Embryo RA580-2, Frame D2014.07.02_S1148_I132_WELL2_RUN278.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\RA580-2\D2014.07.02_S1148_I132_WELL2_RUN278.jpeg
Epoch 1, Batch 17, Embryo RA580-2, Frame D2014.07.02_S1148_I132_WELL2_RUN278.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\RA580-2\D2014.07.02_S1148_I132_WELL2_RUN278.jpeg
Epoch 1, Batch 17, Embryo RA580-2, Frame D2014.07.02_S1148_I132_WELL2_RUN278.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\RA580-2\D2014.07.02_S1148_I132_WELL2_RUN278.jpeg
Epoch 1, Batch 17, Embryo RA580-2, Frame D2014.07.02_S1148_I132_WELL2_RUN278.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\RA580-2\D2014.07.02_S1148_I132_WELL2_RUN278.jpeg
Epoch 1, Batch 17, Embryo RA580-2, Frame D2014.07.02_S1148_I132_WELL2_RUN278.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\RA580-2\D2014.07.02_S1148_I132_WELL2_RUN278.jpeg
Epoch 1, Batch 17, Embryo RA580-2, Frame D2014.07.02_S1148_I132_WELL2_RUN278.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\RA580-2\D2014.07.02_S1148_I132_WELL2_RUN278.jpeg
Epoch 1, Batch 17, Embryo RA580-2, Frame D2014.07.02_S1148_I132_WELL2_RUN278.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\RA580-2\D2014.07.02_S1148_I132_WELL2_RUN278.jpeg
Epoch 1, Batch 18, Embryo QC211-2, Frame D2015.03.09_S1335_I132_WELL2_RUN219.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\QC211-2\D2015.03.09_S1335_I132_WELL2_RUN219.jpeg
Epoch 1, Batch 18, Embryo QC211-2, Frame D2015.03.09_S1335_I132_WELL2_RUN219.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\QC211-2\D2015.03.09_S1335_I132_WELL2_RUN219.jpeg
Epoch 1, Batch 18, Embryo QC211-2, Frame D2015.03.09_S1335_I132_WELL2_RUN219.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\QC211-2\D2015.03.09_S1335_I132_WELL2_RUN219.jpeg
Epoch 1, Batch 18, Embryo QC211-2, Frame D2015.03.09_S1335_I132_WELL2_RUN219.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\QC211-2\D2015.03.09_S1335_I132_WELL2_RUN219.jpeg
Epoch 1, Batch 18, Embryo QC211-2, Frame D2015.03.09_S1335_I132_WELL2_RUN219.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\QC211-2\D2015.03.09_S1335_I132_WELL2_RUN219.jpeg
Epoch 1, Batch 18, Embryo QC211-2, Frame D2015.03.09_S1335_I132_WELL2_RUN219.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\QC211-2\D2015.03.09_S1335_I132_WELL2_RUN219.jpeg
Epoch 1, Batch 18, Embryo QC211-2, Frame D2015.03.09_S1335_I132_WELL2_RUN219.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\QC211-2\D2015.03.09_S1335_I132_WELL2_RUN219.jpeg
Epoch 1, Batch 18, Embryo KD774-4, Frame D2011.09.29_S0232_I132_WELL4_RUN414.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\KD774-4\D2011.09.29_S0232_I132_WELL4_RUN414.jpeg
Epoch 1, Batch 18, Embryo KD774-4, Frame D2011.09.29_S0232_I132_WELL4_RUN414.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\KD774-4\D2011.09.29_S0232_I132_WELL4_RUN414.jpeg
Epoch 1, Batch 18, Embryo KD774-4, Frame D2011.09.29_S0232_I132_WELL4_RUN414.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\KD774-4\D2011.09.29_S0232_I132_WELL4_RUN414.jpeg
Epoch 1, Batch 18, Embryo KD774-4, Frame D2011.09.29_S0232_I132_WELL4_RUN414.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\KD774-4\D2011.09.29_S0232_I132_WELL4_RUN414.jpeg
Epoch 1, Batch 18, Embryo KD774-4, Frame D2011.09.29_S0232_I132_WELL4_RUN414.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\KD774-4\D2011.09.29_S0232_I132_WELL4_RUN414.jpeg
Epoch 1, Batch 18, Embryo KD774-4, Frame D2011.09.29_S0232_I132_WELL4_RUN414.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\KD774-4\D2011.09.29_S0232_I132_WELL4_RUN414.jpeg
Epoch 1, Batch 18, Embryo KD774-4, Frame D2011.09.29_S0232_I132_WELL4_RUN414.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\KD774-4\D2011.09.29_S0232_I132_WELL4_RUN414.jpeg
Epoch 1, Batch 18, Embryo BE645-3, Frame D2014.08.26_S1166_I132_WELL3_RUN56.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\BE645-3\D2014.08.26_S1166_I132_WELL3_RUN56.jpeg
Epoch 1, Batch 18, Embryo BE645-3, Frame D2014.08.26_S1166_I132_WELL3_RUN56.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\BE645-3\D2014.08.26_S1166_I132_WELL3_RUN56.jpeg
Epoch 1, Batch 18, Embryo BE645-3, Frame D2014.08.26_S1166_I132_WELL3_RUN56.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\BE645-3\D2014.08.26_S1166_I132_WELL3_RUN56.jpeg
Epoch 1, Batch 18, Embryo BE645-3, Frame D2014.08.26_S1166_I132_WELL3_RUN56.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\BE645-3\D2014.08.26_S1166_I132_WELL3_RUN56.jpeg
Epoch 1, Batch 18, Embryo BE645-3, Frame D2014.08.26_S1166_I132_WELL3_RUN56.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\BE645-3\D2014.08.26_S1166_I132_WELL3_RUN56.jpeg
Epoch 1, Batch 18, Embryo BE645-3, Frame D2014.08.26_S1166_I132_WELL3_RUN56.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\BE645-3\D2014.08.26_S1166_I132_WELL3_RUN56.jpeg
Epoch 1, Batch 18, Embryo BE645-3, Frame D2014.08.26_S1166_I132_WELL3_RUN56.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\BE645-3\D2014.08.26_S1166_I132_WELL3_RUN56.jpeg
Epoch 1, Batch 18, Embryo BN356-3, Frame D2015.04.20_S0104_I647_WELL3_RUN107.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\BN356-3\D2015.04.20_S0104_I647_WELL3_RUN107.jpeg
Epoch 1, Batch 18, Embryo BN356-3, Frame D2015.04.20_S0104_I647_WELL3_RUN107.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\BN356-3\D2015.04.20_S0104_I647_WELL3_RUN107.jpeg
Epoch 1, Batch 18, Embryo BN356-3, Frame D2015.04.20_S0104_I647_WELL3_RUN107.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\BN356-3\D2015.04.20_S0104_I647_WELL3_RUN107.jpeg
Epoch 1, Batch 18, Embryo BN356-3, Frame D2015.04.20_S0104_I647_WELL3_RUN107.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\BN356-3\D2015.04.20_S0104_I647_WELL3_RUN107.jpeg
Epoch 1, Batch 18, Embryo BN356-3, Frame D2015.04.20_S0104_I647_WELL3_RUN107.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\BN356-3\D2015.04.20_S0104_I647_WELL3_RUN107.jpeg
Epoch 1, Batch 18, Embryo BN356-3, Frame D2015.04.20_S0104_I647_WELL3_RUN107.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\BN356-3\D2015.04.20_S0104_I647_WELL3_RUN107.jpeg
Epoch 1, Batch 18, Embryo BN356-3, Frame D2015.04.20_S0104_I647_WELL3_RUN107.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\BN356-3\D2015.04.20_S0104_I647_WELL3_RUN107.jpeg
Epoch 1, Batch 18, Embryo GC340-1, Frame D2016.04.15_S0370_I647_WELL1_RUN177.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\GC340-1\D2016.04.15_S0370_I647_WELL1_RUN177.jpeg
Epoch 1, Batch 18, Embryo GC340-1, Frame D2016.04.15_S0370_I647_WELL1_RUN177.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\GC340-1\D2016.04.15_S0370_I647_WELL1_RUN177.jpeg
Epoch 1, Batch 18, Embryo GC340-1, Frame D2016.04.15_S0370_I647_WELL1_RUN177.jpeg, Focal plane embryo_dataset_F30: C:\Projects\Embryo\Dataset\embryo_dataset_F30\GC340-1\D2016.04.15_S0370_I647_WELL1_RUN177.jpeg
Epoch 1, Batch 18, Embryo GC340-1, Frame D2016.04.15_S0370_I647_WELL1_RUN177.jpeg, Focal plane embryo_dataset_F-30: C:\Projects\Embryo\Dataset\embryo_dataset_F-30\GC340-1\D2016.04.15_S0370_I647_WELL1_RUN177.jpeg
Epoch 1, Batch 18, Embryo GC340-1, Frame D2016.04.15_S0370_I647_WELL1_RUN177.jpeg, Focal plane embryo_dataset_F45: C:\Projects\Embryo\Dataset\embryo_dataset_F45\GC340-1\D2016.04.15_S0370_I647_WELL1_RUN177.jpeg
Epoch 1, Batch 18, Embryo GC340-1, Frame D2016.04.15_S0370_I647_WELL1_RUN177.jpeg, Focal plane embryo_dataset_F-45: C:\Projects\Embryo\Dataset\embryo_dataset_F-45\GC340-1\D2016.04.15_S0370_I647_WELL1_RUN177.jpeg
Epoch 1, Batch 18, Embryo GC340-1, Frame D2016.04.15_S0370_I647_WELL1_RUN177.jpeg, Ground truth: C:\Projects\Embryo\Dataset\embryo_dataset\GC340-1\D2016.04.15_S0370_I647_WELL1_RUN177.jpeg
Epoch 1, Batch 18, Embryo CM782-8, Frame D2011.10.01_S0236_I132_WELL8_RUN337.jpeg, Focal plane embryo_dataset_F15: C:\Projects\Embryo\Dataset\embryo_dataset_F15\CM782-8\D2011.10.01_S0236_I132_WELL8_RUN337.jpeg
Epoch 1, Batch 18, Embryo CM782-8, Frame D2011.10.01_S0236_I132_WELL8_RUN337.jpeg, Focal plane embryo_dataset_F-15: C:\Projects\Embryo\Dataset\embryo_dataset_F-15\CM782-8\D2011.10.01_S0236_I132_WELL8_RUN337.jpeg
